playerID,MVP,Gold_Glove,Cy_Young_Award,All_Star_Game,Batting_Seasons_Number,Batting_LastSeason,Batting_Games,Batting_At_Bats,Batting_Runs,Batting_Hits,Batting_Doubles,Batting_Triples,Batting_Homeruns,Batting_Runs_Batted_In,Batting_Stolen_Bases,Batting_Caught_Steading,Batting_Base_on_Balls,Batting_Intentional_walks,Batting_Hit_by_pitch,Batting_Sacrifice_hits,Batting_Grounded_into_double_plays,Pitching_Wins,Pitching_Games,Pitching_Shutouts,Pitching_Saves,Pitching_Outs_Pitched,Pitching_Earned_Runs,Pitching_Strikeouts,Pitching_ERA,Pitching_HBP,Pitching_BK,Pitching_BFP,Pitching_GF,Pitching_R,inducted
aaronha01,1,3,0,24,23,1976,3298,12364,2174,3771,624,98,755,2297,240,73,1402,293,32,21,328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
abbotji01,0,0,0,NULL,10,1999,263,21,0,2,0,0,0,3,0,0,0,0,0,3,1,87,263,6,0,5022,791,888,49.46000051498413,32,11,7211,5,880,N
adamsba01,0,0,0,NULL,19,1926,482,1019,79,216,31,15,3,75,1,1,53,0,1,35,0,194,482,44,15,8986,917,1036,70.93999981880188,47,2,11947,89,1129,N
adamsbo03,0,0,0,NULL,14,1959,1281,4019,591,1082,188,49,37,303,67,30,414,1,17,78,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
adamssp01,0,0,0,NULL,13,1934,1424,5557,844,1588,249,48,9,394,154,50,453,0,28,136,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
ageeto01,0,2,0,2,12,1973,1129,3912,558,999,170,27,130,433,167,81,342,26,34,21,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
aguilri01,0,0,0,3,16,2000,737,139,12,28,3,0,3,11,0,0,6,0,0,16,1,86,732,0,318,3874,512,1030,66.42999935150146,36,10,5391,557,568,N
akerja01,0,0,0,NULL,11,1974,496,92,3,7,2,0,0,4,0,0,1,0,1,10,1,47,495,0,123,2238,272,404,53.959999561309814,40,0,3144,321,312,N
alexado01,0,0,0,0,19,1989,562,265,19,44,8,0,0,17,0,0,9,0,1,23,7,194,561,18,3,10103,1406,1528,88.66000008583069,53,10,14162,56,1541,N
alexape01,0,0,0,NULL,20,1930,703,1810,154,378,60,13,11,163,3,5,77,0,2,88,0,373,696,90,32,15570,1476,2198,62.42000079154968,70,1,20928,80,1851,Y
allenbe01,0,0,0,NULL,12,1973,1139,3404,357,815,140,21,73,351,13,16,370,52,8,24,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
allendi01,1,0,0,6,15,1977,1749,6332,1099,1848,320,79,351,1119,133,52,894,138,16,19,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
allenjo02,0,0,0,1,13,1944,365,716,82,124,12,3,4,64,1,0,33,0,0,36,8,142,352,17,18,5851,813,1070,56.480000257492065,38,5,8292,68,924,N
alleyge01,0,2,0,1,11,1973,1195,3927,442,999,140,44,55,342,63,30,300,62,27,56,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
allisdo01,0,0,0,NULL,10,1883,318,1407,236,381,43,10,2,140,5,2,22,0,0,0,0,0,1,0,0,15,1,0,1.7999999523162842,0,0,26,1,5,N
alomaro01,0,10,0,12,17,2004,2379,9073,1508,2724,504,80,210,1134,474,114,1032,62,50,148,206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
alomasa02,0,1,0,6,20,2007,1377,4530,520,1236,249,10,112,588,25,24,212,15,41,48,132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
aloufe01,0,0,0,2,17,1974,2082,7339,985,2101,359,49,206,852,107,67,423,67,57,33,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
alouje01,0,0,0,NULL,15,1979,1380,4345,448,1216,170,26,32,377,31,46,138,32,30,44,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
alouma01,0,0,0,2,15,1974,1667,5789,780,1777,236,50,31,427,156,80,311,38,36,55,101,0,1,0,0,6,0,3,0,0,0,10,1,0,N
aloumo01,0,0,0,6,17,2008,1942,7037,1109,2134,421,39,332,1287,106,37,737,91,48,9,195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
altroni01,0,0,0,NULL,19,1933,230,550,52,97,9,1,2,27,5,1,29,0,11,15,0,83,218,16,7,4542,445,425,75.27999985218048,22,1,3433,46,604,N
anderbr01,0,0,0,3,15,2002,1834,6499,1062,1661,338,67,210,761,315,100,960,59,154,74,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
anderga01,0,0,0,3,17,2010,2228,8640,1084,2529,522,36,287,1365,80,47,429,104,8,13,197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
ansonca01,0,0,0,NULL,27,1897,2523,10277,1996,3418,581,142,97,2076,276,16,983,0,32,27,0,0,3,0,1,12,2,1,18,0,0,21,3,5,Y
aparilu01,0,9,0,10,18,1973,2601,10230,1335,2677,394,92,83,791,506,136,736,22,27,161,184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
appieke01,0,0,0,1,16,2004,414,83,4,8,0,0,0,4,0,0,1,0,1,5,0,169,414,12,0,7786,1078,1994,88.92000079154968,79,7,10958,2,1168,N
applilu01,0,0,0,4,20,1950,2422,8856,1319,2749,440,102,45,1116,179,108,1302,0,11,74,129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
archeji01,0,0,0,NULL,12,1918,847,2646,246,660,106,34,16,296,36,6,124,0,19,93,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
ashburi01,0,0,0,4,15,1962,2189,8365,1322,2574,317,109,29,586,234,92,1198,25,43,112,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
aurilri01,0,0,0,1,15,2009,1652,5721,745,1576,301,22,186,756,23,18,450,22,24,36,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
ausmubr01,0,3,0,1,18,2010,1971,6279,718,1579,270,34,80,607,102,53,634,69,69,82,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
austiji01,0,0,0,NULL,18,1929,1580,5388,661,1328,174,76,13,390,244,43,592,0,44,278,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
averiea01,0,0,0,5,13,1941,1668,6353,1224,2019,401,128,238,1164,70,57,774,0,33,55,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
baergca01,0,0,0,3,14,2005,1630,5439,731,1583,279,17,134,774,59,24,291,41,73,26,158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bagweje01,1,1,0,4,15,2005,2150,7797,1517,2314,488,32,449,1529,202,78,1401,155,128,3,221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
bahnsst01,0,0,0,NULL,16,1982,575,479,22,56,8,2,1,19,0,0,19,0,1,43,4,146,574,16,20,7587,1013,1359,72.49999916553497,34,3,10701,90,1127,N
bailebo01,0,0,0,NULL,17,1978,1931,6082,772,1564,234,43,189,773,85,83,852,67,17,40,195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bailobo01,0,0,0,NULL,11,1985,955,2937,339,775,107,23,9,222,90,36,187,10,20,42,51,0,3,0,0,7,2,0,7.710000038146973,0,0,12,2,2,N
baineha01,0,0,0,6,22,2001,2830,9908,1299,2866,488,49,384,1628,34,34,1062,187,14,9,298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bakerdu01,0,1,0,2,19,1986,2039,7117,964,1981,320,23,242,1013,137,73,762,52,30,27,158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bakerfr01,0,0,0,NULL,13,1922,1575,5984,887,1838,315,103,96,987,235,28,473,0,50,153,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
bancrda01,0,0,0,NULL,16,1930,1913,7182,1048,2004,320,77,32,591,145,75,827,0,23,212,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
bandosa01,0,0,0,3,16,1981,2019,7060,982,1790,289,38,242,1039,75,46,1031,69,75,65,149,0,1,0,0,9,2,0,6,0,0,13,0,2,N
bankser01,2,1,0,13,19,1971,2528,9421,1305,2583,407,90,512,1636,50,53,763,198,70,45,229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
barbest01,0,0,0,0,15,1974,466,563,24,65,5,2,5,27,0,1,38,0,2,45,2,121,466,21,13,5997,747,1309,73.56999969482422,42,6,8591,90,870,N
barnero01,0,0,0,NULL,9,1881,499,2392,698,859,144,44,6,350,73,25,114,0,0,0,0,0,1,0,0,4,3,0,20.25,0,0,13,0,8,N
barrji01,0,0,0,NULL,12,1983,481,513,28,83,15,2,1,31,2,0,15,0,4,68,4,101,454,20,12,6196,816,741,44.25999975204468,30,14,8612,74,908,N
barryja01,0,0,0,NULL,11,1919,1223,4146,532,1009,142,38,10,429,153,18,396,0,76,284,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bartedi01,0,0,0,2,18,1946,2016,7629,1130,2165,442,71,79,710,109,3,748,0,97,269,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bartobo01,0,0,0,NULL,10,1974,393,1049,54,237,31,3,9,66,3,6,87,18,5,6,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
battijo01,0,0,0,NULL,10,1890,480,1953,228,439,51,25,3,143,26,5,40,0,1,0,0,0,3,0,0,23,3,1,7.159999847412109,0,0,16,2,6,N
bauerha01,0,0,0,3,14,1961,1544,5145,833,1424,229,57,164,703,50,33,521,11,34,51,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
baylodo01,1,0,0,1,19,1988,2292,8198,1236,2135,366,28,338,1276,285,120,805,91,267,16,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
beaucji01,0,0,0,NULL,10,1973,393,661,79,153,18,4,14,90,6,5,54,6,3,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
beaumgi01,0,0,0,NULL,12,1910,1463,5660,955,1759,182,82,39,617,254,0,425,0,30,166,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
beckegl01,0,1,0,4,11,1975,1320,5208,685,1473,196,31,22,360,49,25,260,3,19,58,114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
becklja01,0,0,0,NULL,20,1907,2386,9526,1600,2930,473,243,86,1575,315,0,616,0,183,145,0,0,1,0,0,12,3,2,6.75,0,0,0,0,8,Y
beckro01,0,0,0,2,13,2004,704,19,0,4,0,0,0,1,0,0,0,0,0,1,0,38,704,0,286,2304,282,644,49.639999985694885,20,3,3170,519,308,N
bedrost01,0,0,1,1,14,1995,732,153,3,15,0,0,0,2,0,0,3,0,0,12,0,76,732,0,184,3573,447,921,52.17999994754791,27,4,5044,439,496,N
belanma01,0,8,0,1,18,1982,2016,5784,676,1316,175,33,20,389,167,75,576,22,42,155,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bellbu01,0,6,0,5,18,1989,2405,8995,1151,2514,425,56,201,1106,55,79,836,84,38,60,255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bellco99,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
belleal01,0,0,0,4,12,2000,1539,5853,974,1726,389,21,381,1239,88,41,683,91,55,4,193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bellge02,1,0,0,3,12,1993,1587,6123,814,1702,308,34,265,1002,67,36,331,53,49,0,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bellja01,0,1,0,2,18,2003,2063,7398,1123,1963,394,67,195,860,91,60,853,25,57,159,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
benchjo01,2,10,0,12,17,1983,2158,7658,1091,2048,381,24,389,1376,68,43,891,135,19,11,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
bendech01,0,0,0,NULL,16,1925,507,1147,102,243,40,10,6,116,20,0,75,0,10,42,0,212,459,40,34,9051,823,1711,55.109999775886536,102,3,10124,109,1110,N
benitar01,0,0,0,0,15,2008,762,8,0,0,0,0,0,2,0,0,0,0,0,0,0,40,762,0,289,2337,271,946,60.65999948978424,16,5,3253,527,296,N
bennech01,0,0,0,NULL,15,1893,1062,3821,549,978,203,67,55,533,42,0,478,0,11,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bentola01,0,0,0,NULL,13,1935,462,738,54,122,12,2,2,42,1,0,30,0,4,52,2,127,455,13,22,6891,1029,670,69.06999969482422,25,1,9864,113,1190,N
bergema01,0,0,0,NULL,4,1899,344,1278,180,339,44,15,10,176,24,0,52,0,10,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bergewa01,0,0,0,3,11,1940,1350,5163,809,1550,299,59,242,898,36,0,435,0,38,27,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bergmo01,0,0,0,NULL,15,1939,663,1813,150,441,71,6,6,206,11,5,78,0,9,61,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
berrayo01,3,0,0,15,19,1965,2120,7555,1175,2150,321,49,358,1430,30,26,704,49,52,9,146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
berrych02,0,0,0,NULL,11,1938,709,2018,196,539,88,29,23,256,13,5,160,0,5,34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
berryke01,0,2,0,1,14,1975,1384,4136,422,1053,150,23,58,343,45,46,298,31,30,64,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bibbyji01,0,0,0,1,12,1984,341,209,15,31,6,0,5,17,0,0,13,0,3,24,1,111,340,19,8,5168,719,1079,59.11999988555908,40,13,7310,39,800,N
bicheda01,0,0,0,4,14,2001,1704,6381,934,1906,401,27,274,1141,152,73,355,32,41,5,176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bigbeca01,0,0,0,NULL,11,1926,1147,4192,629,1205,139,75,17,324,182,68,344,0,21,109,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
biggicr01,0,4,0,7,20,2007,2850,10876,1844,3060,668,55,291,1175,414,124,1160,68,285,101,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
billija01,0,0,0,0,13,1980,476,559,21,62,8,0,0,23,0,0,27,0,0,69,10,145,476,27,15,6692,949,1141,63.250001192092896,98,4,9487,83,1069,N
bishoma01,0,0,0,NULL,12,1935,1338,4494,966,1216,236,35,41,379,43,50,1153,0,31,98,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
blackew01,0,0,0,6,10,1955,237,443,31,77,12,1,1,22,0,0,12,0,0,28,8,82,236,15,10,3963,484,839,42.45000034570694,44,2,5576,49,562,N
bladera01,0,0,0,NULL,10,1932,767,2415,467,726,133,51,50,340,33,22,331,0,47,53,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
blairpa01,0,8,0,2,17,1980,1947,6042,776,1513,282,55,134,620,171,93,449,23,23,108,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
blakeca01,0,0,0,NULL,13,2011,1265,4500,644,1186,264,18,167,616,36,37,445,37,72,27,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
blassst01,0,0,0,1,10,1974,295,546,42,94,7,3,1,37,0,0,11,0,0,40,6,103,282,16,2,4792,644,896,45.75,38,4,6780,14,739,N
bluegos01,0,0,0,1,18,1939,1867,6440,883,1751,276,67,43,848,140,87,723,0,71,218,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bluelu01,0,0,0,NULL,13,1933,1615,5904,1151,1696,319,109,44,695,151,85,1092,0,43,168,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bluevi01,1,0,1,4,17,1986,508,512,37,53,9,0,4,15,0,2,49,0,3,53,2,209,502,37,2,10030,1213,2175,59.81999981403351,23,13,13837,11,1357,N
blylebe01,0,0,0,2,22,1992,699,451,19,59,7,0,0,25,0,0,5,0,2,56,4,287,692,60,0,14910,1830,3701,82.89999961853027,155,19,20491,3,2029,Y
boccajo01,0,0,0,NULL,12,1974,551,1462,117,320,56,5,26,148,3,7,96,20,5,16,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
boddimi01,0,1,0,0,14,1993,347,0,2,0,0,0,0,0,0,0,0,0,0,0,0,134,342,16,3,6371,897,1330,61.49999976158142,87,8,8999,15,992,N
bodiepi01,0,0,0,NULL,9,1921,1050,3670,393,1011,169,72,43,516,83,26,312,0,18,160,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
boggswa01,0,2,0,12,18,1999,2440,9180,1513,3010,578,61,118,1014,24,35,1412,180,23,29,236,0,2,0,0,7,1,2,6.75,0,0,11,2,1,Y
boleyjo01,0,0,0,NULL,6,1932,540,1780,203,478,88,22,7,227,15,8,130,0,13,56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bolinbo01,0,0,0,NULL,13,1973,496,423,39,69,9,1,6,35,1,0,35,0,3,21,6,88,495,10,50,4728,596,1175,45.09000015258789,60,3,6671,161,687,N
bondsba01,7,8,0,13,22,2007,2986,9847,2227,2935,601,77,762,1996,514,141,2558,688,106,4,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bondsbo01,0,3,0,3,14,1981,1849,7043,1258,1886,302,66,332,1024,461,169,914,75,53,16,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bondto01,0,0,0,NULL,10,1884,488,1975,213,471,53,11,0,174,5,1,22,0,0,0,0,234,417,42,0,10886,932,879,32.52000033855438,2,0,10599,10,1931,N
bonilbo01,0,0,0,6,16,2001,2113,7213,1084,2010,408,61,287,1173,45,57,912,128,28,5,169,0,1,0,0,3,2,0,18,0,1,6,1,2,N
booneaa01,0,0,0,1,12,2009,1152,3871,519,1017,216,17,126,555,107,30,303,20,80,39,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
boonebo01,0,7,0,4,19,1990,2264,7245,679,1838,303,26,105,826,38,50,663,90,20,142,191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
boonebr01,0,4,0,2,14,2005,1780,6683,927,1775,366,28,252,1021,94,53,552,32,69,55,168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bottoji01,1,0,0,NULL,16,1937,1991,7471,1177,2313,465,151,219,1422,58,15,664,0,43,177,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
boudrlo01,1,0,0,5,15,1952,1646,6029,861,1779,385,66,68,789,51,50,796,0,34,164,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
boutoji01,0,0,0,1,10,1978,307,347,8,35,3,0,0,21,0,0,14,0,3,29,2,62,304,11,6,3716,492,720,43.790000438690186,23,4,5200,57,566,N
bowala01,0,2,0,5,16,1985,2247,8418,987,2191,262,99,15,525,318,105,474,45,17,151,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
boyercl02,0,1,0,NULL,16,1971,1725,5780,645,1396,200,33,162,654,41,28,470,74,25,37,136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
boyerke01,1,5,0,10,15,1969,2034,7455,1104,2143,318,68,282,1141,105,77,713,97,20,17,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bradlbi01,0,0,0,NULL,14,1915,1461,5430,754,1471,275,84,33,552,181,0,290,0,73,253,0,0,1,0,0,3,0,0,0,0,0,0,0,3,N
brechha01,0,0,0,1,12,1953,321,673,48,129,13,5,2,44,0,0,45,0,4,24,16,133,318,25,18,5723,618,901,32.44999957084656,37,5,7821,53,701,N
breitte01,0,0,0,NULL,11,1901,447,1347,174,291,27,15,4,126,30,0,150,0,6,23,0,160,379,12,3,8893,1330,889,44.66000008583069,43,2,0,34,1845,N
bresnro01,0,0,0,NULL,17,1915,1446,4481,682,1252,218,71,26,530,212,3,714,0,67,112,0,4,9,1,0,151,22,15,9.950000047683716,3,0,16,3,30,N
brettge01,1,1,0,10,21,1993,2707,10349,1583,3154,665,137,317,1595,201,97,1096,229,33,26,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
breweji01,0,0,0,1,17,1976,586,140,2,21,2,0,0,9,1,0,10,0,1,7,1,69,584,1,132,3122,355,810,63.7700001001358,10,3,4298,351,401,N
bridgto01,0,0,0,2,16,1946,424,1003,83,181,27,8,0,72,0,0,74,0,0,65,6,194,424,33,10,8479,1122,1674,59.52999973297119,35,8,12165,47,1321,N
briggjo02,0,0,0,NULL,12,1975,1366,4117,601,1041,170,43,139,507,64,49,663,47,5,22,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
brilene01,0,0,0,NULL,14,1978,452,469,29,72,9,2,3,29,0,0,21,0,2,37,5,129,452,17,22,6335,807,1163,57.83999943733215,51,5,8858,74,929,N
brocklo01,0,0,0,5,19,1979,2616,10332,1610,3023,486,141,149,900,938,307,761,124,49,47,114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
brookhu01,0,0,0,2,15,1994,1645,5974,656,1608,290,31,149,824,64,56,387,62,38,12,163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
brosisc01,0,1,0,1,11,2001,1146,3889,544,1001,200,8,141,531,57,30,348,12,47,31,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
broutda01,0,0,0,NULL,19,1904,1673,6711,1523,2296,460,205,106,1296,256,0,840,0,105,2,0,0,4,0,0,69,20,8,37.07000017166138,0,0,127,1,37,Y
brownga01,0,0,0,NULL,13,1975,1051,2262,330,582,78,19,84,322,30,8,242,18,15,5,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
brownke01,0,0,0,5,19,2005,490,495,20,64,10,0,2,29,0,0,19,0,5,54,2,211,486,17,0,9769,1185,2397,67.49999988079071,139,15,13542,1,1357,N
brownla01,0,0,0,NULL,12,1974,1129,3449,331,803,108,13,47,254,22,23,317,26,22,60,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
brownmo01,0,0,0,NULL,14,1916,493,1143,93,235,20,11,2,74,8,0,44,0,1,49,0,239,481,55,49,9517,725,1375,35.550000071525574,63,4,12642,138,1044,Y
brownra99,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
brownto05,0,0,0,0,12,1995,324,621,42,95,14,1,2,32,5,2,25,0,0,72,7,123,302,12,0,5763,841,1000,50.80999994277954,32,13,8066,1,913,N
brownwi02,0,0,0,NULL,1,1947,21,67,4,12,3,0,1,6,2,2,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
brutobi01,0,0,0,NULL,12,1964,1610,6056,937,1651,241,102,94,545,207,89,482,32,29,72,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bucknbi01,0,0,0,1,22,1990,2517,9397,1077,2715,498,49,174,1208,183,73,450,111,42,47,247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
buhneja01,0,1,0,1,15,2001,1472,5013,798,1273,233,19,310,965,6,24,792,41,56,12,123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bumbral01,0,0,0,1,14,1985,1496,5053,778,1422,220,52,54,402,254,92,471,30,21,44,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bunniji01,0,0,0,8,17,1971,601,1275,82,213,21,4,7,75,0,2,34,0,1,85,36,224,591,40,16,11281,1366,2855,64.18000030517578,160,8,15618,39,1527,Y
